State Name,City Name,Year,Month,datetime,latitude,longitude,Road Type,Road Condition,Lighting Conditions,Weather Conditions,Traffic Control Presence,Driver Age,Driver Gender,driver_experience,Driver License Status,driver_speed_habit(km/h),Alcohol Involvement,Vehicle Type Involved,vehicle_condition,Accident Severity,hour,day_of_week,is_weekend,is_rush_hour,weather_score,road_type_score,road_cond_score,age_score,license_score,alcohol_flag,experience_score,vehicle_condition_score,driver_speed_score,State Name_enc,City Name_enc,Accident Severity_enc,Vehicle Type Involved_enc,Lighting Conditions_enc,Traffic Control Presence_enc,target
Gujarat,Vadodara,2023,May,2023-05-23 04:33:00,22.99022814,79.02169925,National Highway,Dry,Dusk,Hazy,Signs,49,Female,7 months,Valid,121,No,Auto-Rickshaw,medium,Minor,4,1,0,0,2,5,1,2,1.0,0,4,3,5,8,3944,1,0,3,2,0
Gujarat,Rajkot,2022,February,2022-03-20 05:35:00,22.79214824,68.97048901,National Highway,Wet,Daylight,Stormy,Signs,35,Female,19 yr,Valid,113,Yes,Cycle,medium,Minor,5,6,1,0,5,5,3,3,1.0,1,1,3,5,8,3230,1,3,2,2,0
Delhi,New Delhi-11,2020,July,2020-07-28 21:15:00,22.98491716,78.98878048,Urban Road,Under Construction,Dusk,Clear,Police Checkpost,68,Male,15 yr,Expired,136,Yes,Car,medium,Serious,21,1,0,0,1,3,5,1,2.0,1,1,3,5,6,2484,2,2,3,0,1
Haryana,Central District-17,2020,November,2020-12-16 23:09:00,28.45345835,77.32001909,Village Road,Dry,Dawn,Rainy,Signs,43,Male,15 yr,Valid,64,Yes,Cycle,medium,Minor,23,2,0,0,4,2,1,3,1.0,1,1,3,3,9,579,1,3,1,2,0
Delhi,New Town-3,2021,November,2021-12-09 20:06:00,14.3615095,71.45634215,State Highway,Damaged,Daylight,Clear,Signs,47,Male,3 months,Valid,10,Yes,Two-Wheeler,medium,Minor,20,3,0,0,1,4,4,2,1.0,1,5,3,1,6,2639,1,6,2,2,0
Rajasthan,Kota,2021,December,2021-06-30 04:50:00,28.96035586,68.39277115,State Highway,Under Construction,Dark,Clear,Police Checkpost,80,Male,10 yr,Valid,99,Yes,Two-Wheeler,good,Fatal,4,2,0,0,1,4,5,5,1.0,1,1,1,4,24,2075,0,6,0,0,2
Nagaland,South City-44,2023,March,2023-03-22 15:45:00,29.53352453,73.38896776,State Highway,Dry,Dawn,Stormy,Signs,78,Male,5 yr,Valid,62,Yes,Car,poor,Serious,15,2,0,0,5,4,1,5,1.0,1,1,5,3,20,3593,2,2,1,2,1
Punjab,Chandigarh,2020,July,2020-07-27 06:45:00,30.75581128,75.64066833,State Highway,Wet,Dark,Stormy,Signals,36,Male,14 yr,Valid,82,Yes,Car,medium,Minor,6,0,0,0,5,4,3,3,1.0,1,1,3,4,23,720,1,2,0,1,0
Madhya Pradesh,Ratlam,2022,January,2022-10-20 19:48:00,20.17333127,82.60275871,Village Road,Dry,Daylight,Rainy,Signs,77,Female,19 yr,Expired,117,Yes,Car,bad,Fatal,19,3,0,1,4,2,1,5,2.0,1,1,5,5,15,3367,0,2,2,2,2
West Bengal,Howrah-16,2018,October,2018-10-16 15:22:00,23.03110859,79.03941978,Village Road,Under Construction,Dusk,Clear,Police Checkpost,67,Male,14 yr,Valid,17,Yes,Truck,average,Fatal,15,1,0,0,1,2,5,1,1.0,1,1,3,1,31,1455,0,5,3,0,2
Tripura,Agartala-32,2018,July,2018-07-22 13:16:00,22.97100942,79.01789377,State Highway,Wet,Daylight,Clear,Signs,25,Female,3 months,Valid,51,Yes,Cycle,medium,Serious,13,6,1,0,1,4,3,3,1.0,1,5,3,2,28,25,2,3,2,2,1
Telangana,Hyderabad-6,2019,July,2019-07-28 20:20:00,22.99390859,78.97691628,Urban Road,Wet,Dawn,Hazy,Signs,18,Female,6 months,Valid,34,No,Car,bad,Minor,20,6,1,0,2,3,3,4,1.0,0,4,5,1,27,1539,1,2,1,2,0
Rajasthan,West Town-31,2020,December,2020-03-24 17:50:00,23.58764387,69.56512312,Urban Road,Damaged,Dark,Stormy,Signs,42,Male,17 yr,Valid,47,Yes,Two-Wheeler,poor,Serious,17,1,0,1,5,3,4,3,1.0,1,1,5,2,24,4197,2,6,0,2,1
Uttarakhand,North Town-25,2019,September,2019-02-15 07:39:00,24.20315403,69.11802608,State Highway,Dry,Dark,Rainy,Police Checkpost,44,Female,27 yr,Valid,94,No,Truck,bad,Serious,7,4,0,1,4,4,1,3,1.0,0,1,5,4,30,2865,2,5,0,0,1
Tamil Nadu,Chennai,2018,March,2018-01-01 20:58:00,12.5344265,78.58776051,Urban Road,Dry,Dark,Rainy,Signs,74,Female,9 months,Valid,33,No,Auto-Rickshaw,medium,Serious,20,0,0,0,4,3,1,1,1.0,0,4,3,1,26,802,2,0,0,2,1
Manipur,Imphal-3,2021,June,2021-06-05 03:40:00,22.96090808,78.96250447,Urban Road,Under Construction,Dark,Foggy,Signals,26,Male,9 yr,Valid,69,Yes,Pedestrian,medium,Serious,3,5,1,0,4,3,5,3,1.0,1,1,3,3,17,1598,2,4,0,1,1
Haryana,Hisar,2022,February,2022-06-26 11:01:00,28.4790889,76.78083158,Urban Road,Damaged,Daylight,Hazy,Police Checkpost,54,Male,16 yr,Expired,120,Yes,Bus,bad,Minor,11,6,1,0,2,3,4,2,2.0,1,1,5,5,9,1447,1,1,2,0,0
Maharashtra,Pune,2022,November,2022-03-31 21:22:00,18.95276018,77.41151872,State Highway,Wet,Dusk,Hazy,Signs,50,Female,28 yr,Expired,75,No,Cycle,bad,Fatal,21,3,0,0,2,4,3,2,2.0,0,1,5,3,16,3183,0,3,3,2,2
Haryana,East Town-25,2018,June,2018-04-26 09:23:00,28.12562935,77.14756501,Village Road,Dry,Daylight,Foggy,Police Checkpost,32,Female,27 yr,Valid,62,No,Car,average,Minor,9,3,0,1,4,2,1,3,1.0,0,1,3,3,9,1183,1,2,2,0,0
Maharashtra,South District-44,2019,September,2019-02-28 17:49:00,16.54498659,74.83529797,Urban Road,Damaged,Dark,Hazy,Signals,59,Female,8 yr,Valid,115,Yes,Bus,average,Fatal,17,3,0,1,2,3,4,2,1.0,1,1,3,5,16,3643,0,1,0,1,2
Manipur,North Town-37,2020,July,2020-04-13 20:51:00,17.37737237,78.90762304,National Highway,Dry,Dusk,Hazy,Police Checkpost,33,Female,8 months,Valid,105,No,Two-Wheeler,good,Minor,20,0,0,0,2,5,1,3,1.0,0,4,1,5,17,2878,1,6,3,0,0
Karnataka,Hassan,2018,October,2018-10-10 23:15:00,17.95891402,75.882906,State Highway,Wet,Dawn,Clear,Signals,54,Male,6 yr,Expired,48,No,Truck,good,Minor,23,2,0,0,1,4,3,2,2.0,0,1,1,2,13,1446,1,5,1,1,0
Rajasthan,Kota,2019,January,2019-07-04 14:17:00,24.45771891,68.80003944,State Highway,Wet,Dark,Hazy,Police Checkpost,54,Female,1 yr,No license,51,No,Cycle,medium,Fatal,14,3,0,0,2,4,3,2,3.0,0,3,3,2,24,2075,0,3,0,0,2
Punjab,Patiala,2019,November,2019-12-12 15:01:00,30.24816704,74.48816099,National Highway,Dry,Dark,Stormy,Signals,71,Female,3 months,Expired,120,Yes,Two-Wheeler,bad,Minor,15,3,0,0,5,5,1,1,2.0,1,5,5,5,23,3030,1,6,0,1,0
Odisha,South Town-48,2018,May,2018-08-02 23:33:00,24.65119146,87.44944416,Village Road,Dry,Dusk,Rainy,Police Checkpost,64,Male,10 months,Valid,113,No,Two-Wheeler,average,Minor,23,3,0,0,4,2,1,2,1.0,0,4,3,5,21,3747,1,6,3,0,0
Gujarat,Ahmedabad,2020,July,2020-04-24 01:30:00,23.97478277,70.02912591,National Highway,Damaged,Dawn,Hazy,Signals,24,Male,23 yr,Expired,86,Yes,Cycle,average,Serious,1,4,0,0,2,5,4,3,2.0,1,1,3,4,8,86,2,3,1,1,1
Punjab,Patiala,2020,October,2020-07-25 16:17:00,31.95265647,74.6636202,Urban Road,Dry,Dawn,Stormy,Signs,68,Female,2 months,Valid,17,Yes,Bus,good,Minor,16,5,1,0,5,3,1,1,1.0,1,5,1,1,23,3030,1,1,1,2,0
Jammu and Kashmir,New Town-19,2019,April,2019-11-01 18:24:00,25.80157909,80.40687902,State Highway,Wet,Daylight,Stormy,Police Checkpost,39,Female,23 yr,Valid,35,No,Pedestrian,good,Minor,18,4,0,1,5,4,3,3,1.0,0,1,1,1,11,2627,1,4,2,0,0
Karnataka,Hubli,2022,April,2022-06-07 04:09:00,11.8949792,75.47193699,State Highway,Dry,Dawn,Stormy,Police Checkpost,46,Male,13 yr,Valid,149,Yes,Bus,good,Fatal,4,1,0,0,5,4,1,2,1.0,1,1,1,5,13,1483,0,1,1,0,2
Puducherry,Puducherry-10,2020,November,2020-11-27 09:30:00,23.01894412,78.95989998,State Highway,Dry,Dark,Clear,Signs,65,Female,2 months,Expired,52,Yes,Two-Wheeler,good,Minor,9,4,0,1,1,4,1,1,2.0,1,5,1,2,22,3086,1,6,0,2,0
Arunachal Pradesh,West Town-47,2019,December,2019-03-25 22:18:00,30.23761079,80.30854699,Village Road,Under Construction,Daylight,Foggy,Signals,66,Male,12 yr,Valid,119,Yes,Two-Wheeler,medium,Fatal,22,0,0,0,4,2,5,1,1.0,1,1,3,5,1,4214,0,6,2,1,2
Rajasthan,Udaipur,2022,June,2022-03-02 05:57:00,36.1691778,69.18731752,State Highway,Dry,Daylight,Rainy,Signals,44,Female,9 months,Valid,109,No,Pedestrian,medium,Minor,5,2,0,0,4,4,1,3,1.0,0,4,3,5,24,3916,1,4,2,1,0
Gujarat,Rajkot,2021,April,2021-08-26 04:10:00,23.03691984,69.62921401,State Highway,Dry,Dark,Rainy,Police Checkpost,56,Male,23 yr,Expired,72,No,Bus,average,Minor,4,3,0,0,4,4,1,2,2.0,0,1,3,3,8,3230,1,1,0,0,0
Punjab,Chandigarh,2022,December,2022-01-31 09:22:00,31.07071199,74.44814307,State Highway,Wet,Dark,Rainy,Signs,31,Male,9 months,Valid,58,Yes,Cycle,good,Minor,9,0,0,1,4,4,3,3,1.0,1,4,1,2,23,720,1,3,0,2,0
Madhya Pradesh,Ratlam,2020,August,2020-11-07 13:36:00,22.37272,80.60476989,State Highway,Dry,Dusk,Clear,Signs,80,Female,15 yr,Valid,124,Yes,Car,medium,Serious,13,5,1,0,1,4,1,5,1.0,1,1,3,5,15,3367,2,2,3,2,1
Haryana,Faridabad,2018,February,2018-04-23 09:52:00,29.06914216,76.70949665,Urban Road,Dry,Dark,Foggy,Signals,26,Male,17 yr,Valid,146,Yes,Two-Wheeler,medium,Minor,9,0,0,1,4,3,1,3,1.0,1,1,3,5,9,1217,1,6,0,1,0
Haryana,Gurugram-22,2018,July,2018-07-27 20:56:00,22.97765282,78.96353253,Urban Road,Wet,Daylight,Foggy,Signs,48,Male,8 months,Expired,74,No,Pedestrian,good,Minor,20,4,0,0,4,3,3,2,2.0,0,4,1,3,9,1343,1,4,2,2,0
Telangana,North Town-11,2019,January,2019-03-06 00:52:00,16.21173888,78.45504426,Village Road,Dry,Daylight,Stormy,Signals,65,Female,4 yr,Valid,80,No,Auto-Rickshaw,bad,Minor,0,2,0,0,5,2,1,1,1.0,0,2,5,3,27,2850,1,0,2,1,0
Meghalaya,North City-10,2023,October,2023-04-06 20:54:00,27.43966718,85.15800568,Urban Road,Dry,Dark,Rainy,Police Checkpost,70,Male,12 yr,Valid,16,Yes,Truck,good,Fatal,20,3,0,0,4,3,1,1,1.0,1,1,1,1,18,2700,0,5,0,0,2
Tripura,Agartala-44,2022,October,2022-10-15 22:25:00,22.97732949,79.02042141,Urban Road,Dry,Dusk,Stormy,Signs,38,Female,5 yr,Expired,89,Yes,Car,poor,Minor,22,5,1,0,5,3,1,3,2.0,1,1,5,4,28,38,1,2,3,2,0
Jammu and Kashmir,Anantnag-8,2020,November,2020-11-18 03:10:00,33.77742783,76.62606482,Urban Road,Under Construction,Dark,Rainy,Signs,55,Male,15 yr,Valid,76,Yes,Auto-Rickshaw,medium,Serious,3,2,0,0,4,3,5,2,1.0,1,1,3,3,11,304,2,0,0,2,1
Delhi,Rohini-5,2021,June,2021-06-27 15:28:00,22.97176638,78.95374544,Village Road,Under Construction,Daylight,Hazy,Signs,24,Female,2 yr,Valid,147,No,Two-Wheeler,good,Minor,15,6,1,0,2,2,5,3,1.0,0,2,1,5,6,3425,1,6,2,2,0
Karnataka,Shimoga,2019,March,2019-05-06 08:19:00,14.52006044,76.50598286,National Highway,Dry,Daylight,Rainy,Signals,49,Female,6 months,Valid,110,Yes,Car,good,Minor,8,0,0,1,4,5,1,2,1.0,1,4,1,5,13,3515,1,2,2,1,0
Nagaland,Kohima-49,2020,April,2020-04-05 06:03:00,22.99886805,79.04196073,State Highway,Wet,Dusk,Rainy,Signs,50,Female,4 yr,Valid,104,No,Two-Wheeler,bad,Minor,6,6,1,0,4,4,3,2,1.0,0,2,5,5,20,1991,1,6,3,2,0
Kerala,Kochi-20,2018,January,2018-01-19 05:18:00,22.9905826,78.96955413,State Highway,Damaged,Dark,Stormy,Signs,26,Female,13 yr,Valid,96,No,Two-Wheeler,medium,Minor,5,4,0,0,5,4,4,3,1.0,0,1,3,4,14,1932,1,6,0,2,0
Haryana,Faridabad,2018,August,2018-10-26 14:05:00,29.47552419,76.44203047,National Highway,Dry,Dawn,Hazy,Police Checkpost,78,Male,5 months,Valid,100,Yes,Car,bad,Minor,14,4,0,0,2,5,1,5,1.0,1,5,5,4,9,1217,1,2,1,0,0
Bihar,North City-13,2020,December,2020-10-17 11:44:00,9.18852569,78.70890432,National Highway,Dry,Dark,Rainy,Signals,34,Female,23 yr,Expired,112,Yes,Two-Wheeler,bad,Serious,11,5,1,0,4,5,1,3,2.0,1,1,5,5,3,2703,2,6,0,1,1
Gujarat,Rajkot-8,2021,October,2021-10-07 08:06:00,23.00724246,79.04790311,Village Road,Damaged,Dark,Rainy,Police Checkpost,68,Male,9 yr,Valid,135,No,Truck,average,Minor,8,3,0,1,4,2,4,1,1.0,0,1,3,5,8,3248,1,5,0,0,0
Rajasthan,Bikaner,2018,October,2018-11-01 07:27:00,25.58425948,72.57357161,Village Road,Dry,Daylight,Foggy,Signals,18,Male,4 yr,Valid,122,Yes,Bus,bad,Minor,7,3,0,1,4,2,1,4,1.0,1,2,5,5,24,487,1,1,2,1,0
Gujarat,Junagadh,2018,June,2018-08-12 02:59:00,22.65742218,69.33455697,Village Road,Damaged,Daylight,Rainy,Police Checkpost,41,Female,6 yr,Valid,13,Yes,Bus,bad,Serious,2,6,1,0,4,2,4,3,1.0,1,1,5,1,8,1904,2,1,2,0,1
Chandigarh,North Port-25,2022,December,2022-07-13 21:55:00,36.47241061,74.9512314,Urban Road,Damaged,Dawn,Clear,Police Checkpost,68,Female,4 yr,Valid,97,Yes,Cycle,medium,Fatal,21,2,0,0,1,3,4,1,1.0,1,2,3,4,4,2815,0,3,1,0,2
Tamil Nadu,Coimbatore-15,2019,March,2019-03-26 13:32:00,23.01609202,79.03202705,National Highway,Dry,Daylight,Rainy,Signs,68,Female,15 yr,Expired,12,Yes,Truck,medium,Minor,13,1,0,0,4,5,1,1,2.0,1,1,3,1,26,823,1,5,2,2,0
Jammu and Kashmir,Central City-43,2018,April,2018-07-05 15:29:00,11.81939017,75.63506462,Village Road,Wet,Dusk,Clear,Signals,26,Female,21 yr,No license,100,Yes,Bus,bad,Minor,15,3,0,0,1,2,3,3,3.0,1,1,5,4,11,558,1,1,3,1,0
Telangana,Hyderabad,2020,September,2020-02-28 07:37:00,16.94916738,78.8562208,State Highway,Dry,Dawn,Foggy,Police Checkpost,20,Female,7 months,Valid,12,No,Two-Wheeler,poor,Serious,7,4,0,1,4,4,1,4,1.0,0,4,5,1,27,1484,2,6,1,0,1
Andhra Pradesh,Central District-27,2022,August,2022-10-23 04:06:00,16.62641876,80.31713079,National Highway,Wet,Dark,Clear,Police Checkpost,40,Male,7 months,No license,90,Yes,Truck,medium,Serious,4,6,1,0,1,5,3,3,3.0,1,4,3,4,0,590,2,5,0,0,1
Puducherry,Puducherry-40,2020,October,2020-10-28 19:12:00,22.95515663,79.01372974,Village Road,Under Construction,Dusk,Foggy,Signals,52,Male,7 months,Expired,147,No,Auto-Rickshaw,good,Serious,19,2,0,1,4,2,5,2,2.0,0,4,1,5,22,3119,2,0,3,1,1
Uttar Pradesh,East Town-35,2019,December,2019-07-18 22:19:00,22.88364811,85.39577691,Village Road,Wet,Daylight,Foggy,Police Checkpost,48,Male,7 months,Valid,103,Yes,Cycle,poor,Minor,22,3,0,0,4,2,3,2,1.0,1,4,5,5,29,1194,1,3,2,0,0
Andhra Pradesh,Eluru,2020,April,2020-04-01 03:06:00,15.28509722,82.93071912,National Highway,Damaged,Dark,Hazy,Signals,47,Male,1 months,Expired,135,No,Cycle,good,Serious,3,2,0,0,2,5,4,2,2.0,0,5,1,5,0,1216,2,3,0,1,1
Rajasthan,Alwar-10,2022,November,2022-11-07 12:52:00,27.01066829,74.2535808,Urban Road,Dry,Dusk,Hazy,Signs,67,Male,7 months,Valid,122,No,Car,average,Fatal,12,0,0,0,2,3,1,1,1.0,0,4,3,5,24,223,0,2,3,2,2
Karnataka,Hassan,2021,July,2021-02-08 15:43:00,17.383222,77.24773524,State Highway,Dry,Dusk,Hazy,Police Checkpost,69,Male,11 months,Valid,109,No,Truck,medium,Fatal,15,0,0,0,2,4,1,1,1.0,0,4,3,5,13,1446,0,5,3,0,2
Chandigarh,Chandigarh-58,2020,January,2020-01-03 12:52:00,23.01278672,79.04910919,State Highway,Damaged,Dusk,Stormy,Signals,66,Female,13 yr,Valid,62,No,Auto-Rickshaw,average,Fatal,12,4,0,0,5,4,4,1,1.0,0,1,3,3,4,773,0,0,3,1,2
Maharashtra,South Port-48,2018,July,2018-08-21 05:38:00,16.31857349,72.96637116,National Highway,Dry,Dawn,Foggy,Signals,37,Female,14 yr,Valid,96,No,Truck,good,Fatal,5,1,0,0,4,5,1,3,1.0,0,1,1,4,16,3697,0,5,1,1,2
Punjab,Ludhiana,2023,November,2023-09-16 23:25:00,31.72835092,75.66220428,State Highway,Dry,Dark,Hazy,Signs,80,Male,26 yr,Valid,98,No,Truck,average,Serious,23,5,1,0,2,4,1,5,1.0,0,1,3,4,23,2161,2,5,0,2,1
Andhra Pradesh,Visakhapatnam,2023,October,2023-03-08 21:09:00,17.31869462,79.97159902,Urban Road,Wet,Dawn,Stormy,Signs,43,Female,19 yr,Valid,63,Yes,Two-Wheeler,bad,Fatal,21,2,0,0,5,3,3,3,1.0,1,1,5,3,0,4006,0,6,1,2,2
Gujarat,Surat,2019,August,2019-09-25 10:33:00,22.64701873,71.78455591,State Highway,Dry,Dark,Foggy,Police Checkpost,45,Female,28 yr,Valid,29,Yes,Bus,medium,Minor,10,2,0,0,4,4,1,2,1.0,1,1,3,1,8,3782,1,1,0,0,0
Andhra Pradesh,Vijayawada,2020,January,2020-02-25 19:23:00,13.378701,81.44163455,Urban Road,Dry,Dawn,Hazy,Signals,53,Male,10 yr,Valid,122,No,Two-Wheeler,medium,Fatal,19,1,0,1,2,3,1,2,1.0,0,1,3,5,0,3988,0,6,1,1,2
Maharashtra,Thane-5,2021,August,2021-08-04 08:50:00,23.01521509,78.97156865,Village Road,Dry,Daylight,Clear,Police Checkpost,19,Female,13 yr,Expired,58,Yes,Two-Wheeler,good,Minor,8,2,0,1,1,2,1,4,2.0,1,1,1,2,16,3808,1,6,2,0,0
Sikkim,Namchi-15,2021,December,2021-12-19 19:59:00,27.51470949,88.52444812,Urban Road,Wet,Daylight,Stormy,Signals,55,Male,3 yr,Valid,144,No,Truck,poor,Minor,19,6,1,1,5,3,3,2,1.0,0,2,5,5,25,2383,1,5,2,1,0
Rajasthan,Ajmer,2019,August,2019-06-17 11:39:00,31.15168637,75.4590748,Urban Road,Damaged,Dark,Foggy,Police Checkpost,74,Female,30 yr,Valid,38,No,Car,good,Minor,11,0,0,0,4,3,4,1,1.0,0,1,1,1,24,201,1,2,0,0,0
Manipur,Central District-38,2019,July,2019-12-11 19:52:00,22.7854616,95.25202605,State Highway,Damaged,Dawn,Hazy,Police Checkpost,53,Female,14 yr,Valid,57,Yes,Bus,bad,Fatal,19,2,0,1,2,4,4,2,1.0,1,1,5,2,17,601,0,1,1,0,2
Kerala,New District-49,2021,December,2021-09-28 08:39:00,24.37238777,95.13910155,Village Road,Dry,Dawn,Clear,Signals,72,Female,19 yr,Valid,22,Yes,Truck,medium,Minor,8,1,0,1,1,2,1,1,1.0,1,1,3,1,14,2561,1,5,1,1,0
Jammu and Kashmir,New Town-46,2020,March,2020-06-18 12:17:00,24.8864869,88.90112967,Village Road,Dry,Dusk,Rainy,Police Checkpost,29,Male,19 yr,Valid,12,Yes,Cycle,average,Minor,12,3,0,0,4,2,1,3,1.0,1,1,3,1,11,2656,1,3,3,0,0
Tamil Nadu,Salem,2020,June,2020-07-19 09:37:00,11.9947445,79.71040665,National Highway,Wet,Daylight,Foggy,Police Checkpost,61,Female,20 yr,Expired,11,No,Two-Wheeler,bad,Minor,9,6,1,1,4,5,3,2,2.0,0,1,5,1,26,3455,1,6,2,0,0
Maharashtra,Pimpri-Chinchwad-8,2022,January,2022-01-24 15:55:00,22.98815386,78.99100871,National Highway,Dry,Daylight,Foggy,Police Checkpost,44,Female,2 months,Valid,25,Yes,Pedestrian,good,Fatal,15,0,0,0,4,5,1,3,1.0,1,5,1,1,16,3074,0,4,2,0,2
Delhi,Central District-3,2022,March,2022-12-18 11:49:00,9.04671603,93.81811755,Urban Road,Damaged,Dark,Rainy,Signs,64,Male,3 months,Valid,103,No,Cycle,poor,Fatal,11,6,1,0,4,3,4,2,1.0,0,5,5,5,6,593,0,3,0,2,2
Delhi,Dwarka-2,2018,October,2018-10-02 17:59:00,22.97594293,78.95431491,National Highway,Dry,Dusk,Foggy,Signs,67,Male,7 months,Valid,111,No,Bus,bad,Minor,17,1,0,1,4,5,1,1,1.0,0,4,5,5,6,991,1,1,3,2,0
Haryana,Faridabad-15,2019,October,2019-10-07 20:38:00,22.96904195,79.04394612,State Highway,Dry,Daylight,Stormy,Signs,44,Female,14 yr,Expired,143,Yes,Cycle,average,Minor,20,0,0,0,5,4,1,3,2.0,1,1,3,5,9,1223,1,3,2,2,0
Madhya Pradesh,Bhopal,2021,September,2021-10-10 22:47:00,25.20988016,81.67508641,Urban Road,Dry,Dusk,Rainy,Signs,61,Male,26 yr,Valid,54,Yes,Two-Wheeler,bad,Serious,22,6,1,0,4,3,1,2,1.0,1,1,5,2,15,446,2,6,3,2,1
Tamil Nadu,Tiruchirappalli,2023,October,2023-04-26 12:26:00,13.17763519,78.1853255,State Highway,Dry,Dusk,Rainy,Signs,26,Male,7 months,Valid,80,Yes,Bus,good,Serious,12,2,0,0,4,4,1,3,1.0,1,4,1,3,26,3864,2,1,3,2,1
Tamil Nadu,Tiruchirappalli,2020,March,2020-08-18 10:51:00,10.6796681,77.449108,State Highway,Dry,Daylight,Clear,Police Checkpost,38,Female,9 months,Valid,142,Yes,Bus,medium,Serious,10,1,0,0,1,4,1,3,1.0,1,4,3,5,26,3864,2,1,2,0,1
Madhya Pradesh,Jabalpur,2020,February,2020-11-17 18:52:00,25.92493896,78.3616104,Village Road,Dry,Dawn,Stormy,Signs,30,Female,1 months,No license,65,Yes,Bus,good,Minor,18,1,0,1,5,2,1,3,3.0,1,5,1,3,15,1759,1,1,1,2,0
Punjab,Patiala-12,2022,January,2022-01-05 20:34:00,23.03371794,78.98859074,State Highway,Dry,Daylight,Stormy,Police Checkpost,60,Male,1 yr,Expired,136,No,Bus,poor,Fatal,20,2,0,0,5,4,1,2,2.0,0,3,5,5,23,3033,0,1,2,0,2
Kerala,Kozhikode-20,2021,February,2021-02-02 17:07:00,22.99326378,78.95799294,National Highway,Damaged,Daylight,Rainy,Signs,43,Male,15 yr,Expired,41,No,Cycle,poor,Minor,17,1,0,1,4,5,4,3,2.0,0,1,5,2,14,2099,1,3,2,2,0
Rajasthan,Kota,2023,April,2023-10-11 01:35:00,34.371226,71.82920203,State Highway,Dry,Daylight,Hazy,Signs,31,Male,3 yr,Valid,58,Yes,Bus,poor,Serious,1,2,0,0,2,4,1,3,1.0,1,2,5,2,24,2075,2,1,2,2,1
Delhi,Dwarka-19,2020,April,2020-04-23 23:54:00,23.03515373,78.97608969,Urban Road,Under Construction,Dawn,Foggy,Signs,19,Male,15 yr,Valid,22,Yes,Auto-Rickshaw,poor,Serious,23,3,0,0,4,3,5,4,1.0,1,1,5,1,6,990,2,0,1,2,1
Karnataka,Belgaum,2019,April,2019-09-09 14:15:00,15.98438649,77.87478263,Village Road,Dry,Dawn,Stormy,Police Checkpost,68,Female,5 yr,Valid,34,Yes,Cycle,bad,Minor,14,0,0,0,5,2,1,1,1.0,1,1,5,1,13,389,1,3,1,0,0
Tripura,New District-4,2019,January,2019-05-12 10:41:00,18.82565524,74.13672915,National Highway,Under Construction,Dark,Hazy,Signs,53,Male,2 months,Valid,69,No,Two-Wheeler,average,Serious,10,6,1,0,2,5,5,2,1.0,0,5,3,3,28,2551,2,6,0,2,1
Sikkim,Central District-16,2019,October,2019-06-18 10:16:00,25.48661237,93.64642439,National Highway,Dry,Dusk,Foggy,Signals,75,Female,10 months,Valid,68,Yes,Bus,good,Minor,10,1,0,0,4,5,1,5,1.0,1,4,1,3,25,578,1,1,3,1,0
Tamil Nadu,Madurai,2018,June,2018-04-10 02:37:00,10.69279819,79.61764655,Village Road,Wet,Daylight,Hazy,Police Checkpost,35,Female,2 months,Valid,67,Yes,Bus,average,Minor,2,1,0,0,2,2,3,3,1.0,1,5,3,3,26,2184,1,1,2,0,0
Gujarat,Gandhinagar-5,2022,January,2022-01-04 13:46:00,23.00877294,78.97827104,Urban Road,Under Construction,Dark,Foggy,Police Checkpost,43,Male,5 yr,Valid,29,Yes,Two-Wheeler,poor,Minor,13,1,0,0,4,3,5,3,1.0,1,1,5,1,8,1256,1,6,0,0,0
Haryana,South Town-3,2018,September,2018-09-01 03:51:00,27.96864488,76.66257041,State Highway,Wet,Dark,Clear,Signals,69,Female,11 yr,Expired,142,No,Cycle,medium,Fatal,3,5,1,0,1,4,3,1,2.0,0,1,3,5,9,3727,0,3,0,1,2
Punjab,Amritsar,2018,July,2018-02-08 00:52:00,31.09541423,75.94584344,State Highway,Wet,Dark,Clear,Police Checkpost,49,Male,4 months,Valid,66,Yes,Bus,average,Serious,0,3,0,0,1,4,3,2,1.0,1,5,3,3,23,257,2,1,0,0,1
Mizoram,Aizawl-56,2022,April,2022-04-05 12:57:00,22.95852056,79.03056767,State Highway,Damaged,Dawn,Clear,Signals,19,Female,7 yr,Expired,63,No,Auto-Rickshaw,good,Minor,12,1,0,0,1,4,4,4,2.0,0,1,1,3,19,157,1,0,1,1,0
Telangana,Hyderabad-15,2020,September,2020-09-15 21:06:00,23.04137325,79.03475779,Village Road,Damaged,Daylight,Foggy,Signs,60,Female,7 yr,Expired,121,Yes,Truck,good,Minor,21,1,0,0,4,2,4,2,2.0,1,1,1,5,27,1490,1,5,2,2,0
Uttar Pradesh,Aligarh,2023,November,2023-11-16 15:18:00,26.82988548,80.93886393,Village Road,Wet,Dark,Stormy,Signals,40,Male,14 yr,Valid,95,No,Car,medium,Minor,15,3,0,0,5,2,3,3,1.0,0,1,3,4,29,213,1,2,0,1,0
Jammu and Kashmir,Central Port-21,2021,July,2021-11-01 09:37:00,34.92011199,89.49112577,Urban Road,Dry,Dawn,Rainy,Police Checkpost,30,Female,4 yr,Valid,46,No,Bus,poor,Minor,9,0,0,1,4,3,1,3,1.0,0,2,5,2,11,633,1,1,1,0,0
